Diffsec,Nodes,State,Backfilled
5400,0,CANCELLED by 2435,no
5400,0,CANCELLED by 2435,no
5400,0,CANCELLED by 2435,no
5400,0,CANCELLED by 2435,no
5400,0,CANCELLED by 2435,no
5400,0,CANCELLED by 2435,no
4894,3528,COMPLETED,no
5086,3528,FAILED,no
5117,3528,FAILED,no
5133,3528,FAILED,no
4928,3528,COMPLETED,no
4976,3528,COMPLETED,no
4987,3528,COMPLETED,no
4944,3528,COMPLETED,no
4938,3528,COMPLETED,no
5341,3528,FAILED,no
4938,3528,COMPLETED,no
5338,3528,FAILED,no
-22,3528,TIMEOUT,no
5337,3528,FAILED,no
5343,3528,FAILED,no
4949,3528,COMPLETED,no
4942,3528,COMPLETED,no
5341,3528,FAILED,no
4955,3528,COMPLETED,no
5319,3528,FAILED,no
4952,4232,NODE_FAIL,no
10457,900,COMPLETED,no
10407,900,COMPLETED,no
10452,900,COMPLETED,no
10382,900,COMPLETED,no
10473,900,COMPLETED,no
10417,900,COMPLETED,no
14086,5K,COMPLETED,no
14400,0,CANCELLED by 58707,no
14400,0,CANCELLED by 58707,no
14400,0,CANCELLED by 58707,no
1716,86,COMPLETED,no
1717,98,COMPLETED,no
1722,105,COMPLETED,no
1710,98,COMPLETED,no
1731,94,COMPLETED,no
1728,97,COMPLETED,no
1716,96,COMPLETED,no
1705,102,COMPLETED,no
1709,106,COMPLETED,no
1696,104,COMPLETED,no
1714,99,COMPLETED,no
1712,108,COMPLETED,no
1709,102,COMPLETED,no
1708,104,COMPLETED,no
1715,110,COMPLETED,no
1720,98,COMPLETED,no
1717,102,COMPLETED,no
1718,102,COMPLETED,no
1707,111,COMPLETED,no
1706,109,COMPLETED,no
1703,111,COMPLETED,no
1711,104,COMPLETED,no
1696,104,COMPLETED,no
1713,100,COMPLETED,no
1718,92,COMPLETED,no
1710,103,COMPLETED,no
1717,95,COMPLETED,no
1717,93,COMPLETED,no
1717,82,COMPLETED,no
1714,97,COMPLETED,no
1721,71,COMPLETED,no
1695,77,COMPLETED,no
1716,95,COMPLETED,no
1703,105,COMPLETED,no
1698,104,COMPLETED,no
1703,83,COMPLETED,no
1738,86,COMPLETED,no
1699,98,COMPLETED,no
1706,106,COMPLETED,no
1704,81,COMPLETED,no
1711,83,COMPLETED,no
1676,94,COMPLETED,no
1705,95,COMPLETED,no
1706,93,COMPLETED,no
1698,97,COMPLETED,no
1691,100,COMPLETED,no
1703,87,COMPLETED,no
1735,7,COMPLETED,no
1740,9,COMPLETED,no
1738,15,COMPLETED,no
1711,64,COMPLETED,no
1710,95,COMPLETED,no
1710,103,COMPLETED,no
1716,96,COMPLETED,no
1713,88,COMPLETED,no
1696,104,COMPLETED,no
1701,100,COMPLETED,no
1713,85,COMPLETED,no
1710,84,COMPLETED,no
1704,91,COMPLETED,no
1714,92,COMPLETED,no
1702,101,COMPLETED,no
1710,89,COMPLETED,no
1706,83,COMPLETED,no
1710,97,COMPLETED,no
1740,185,COMPLETED,no
1761,203,COMPLETED,no
1764,192,COMPLETED,no
1768,96,COMPLETED,no
1724,208,COMPLETED,no
1749,203,COMPLETED,no
1750,210,COMPLETED,no
1749,214,COMPLETED,no
1749,200,COMPLETED,no
1750,102,COMPLETED,no
1737,220,COMPLETED,no
1750,112,COMPLETED,no
1746,208,COMPLETED,no
1745,192,COMPLETED,no
1746,198,COMPLETED,no
1748,176,COMPLETED,no
1754,97,COMPLETED,no
1748,71,COMPLETED,no
1748,172,COMPLETED,no
1746,209,COMPLETED,no
1749,170,COMPLETED,no
1800,0,CANCELLED by 0,no
1748,187,COMPLETED,no
1746,189,COMPLETED,no
1748,188,COMPLETED,no
1775,198,FAILED,no
1750,94,COMPLETED,no
1752,24,COMPLETED,no
1752,159,COMPLETED,no
1751,199,COMPLETED,no
1752,192,COMPLETED,no
1752,186,COMPLETED,no
1752,175,COMPLETED,no
1753,193,COMPLETED,no
1755,172,COMPLETED,no
1770,180,COMPLETED,no
1482,580,COMPLETED,no
1516,304,COMPLETED,no
1505,627,COMPLETED,no
1667,302,COMPLETED,no
1656,540,COMPLETED,no
1522,566,COMPLETED,no
1631,340,COMPLETED,no
1683,477,COMPLETED,no
1509,564,COMPLETED,no
1640,316,COMPLETED,no
1625,550,COMPLETED,no
1630,554,COMPLETED,no
1663,269,COMPLETED,no
1688,884,COMPLETED,no
1701,929,COMPLETED,no
1687,1106,COMPLETED,no
1713,817,COMPLETED,no
1679,880,COMPLETED,no
1703,1104,COMPLETED,no
1744,269,COMPLETED,yes
1368,5525,COMPLETED,no
14310,5K,CANCELLED by 58707,no
12314,1K,CANCELLED by 58707,no
14208,1K,COMPLETED,no
13588,1K,COMPLETED,no
13276,1K,NODE_FAIL,no
14295,1K,COMPLETED,no
2923,1K,COMPLETED,no
2925,2K,COMPLETED,no
6987,1K,COMPLETED,no
2924,4K,COMPLETED,no
2925,4.50K,COMPLETED,no
6454,2K,COMPLETED,no
2924,5K,COMPLETED,no
6462,4K,COMPLETED,no
6504,1K,COMPLETED,no
6441,5K,COMPLETED,no
2923,1K,COMPLETED,no
3288,2K,COMPLETED,no
14400,0,CANCELLED by 58707,no
14400,0,CANCELLED by 58707,no
14400,0,CANCELLED by 58707,no
14400,0,CANCELLED by 58707,no
14400,0,CANCELLED by 58707,no
-28,4K,TIMEOUT,no
2926,4.50K,COMPLETED,no
6990,2K,COMPLETED,no
-9,5K,TIMEOUT,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
7200,0,CANCELLED by 58707,no
2733,64,COMPLETED,yes
6450,1K,COMPLETED,no
6655,4K,COMPLETED,no
6742,5K,COMPLETED,no
2883,2K,CANCELLED by 11685,no
3285,1K,COMPLETED,no
349,2K,CANCELLED by 2435,no
-9,4.50K,TIMEOUT,no
6464,2K,COMPLETED,no
3055,3872,CANCELLED by 2435,no
5226,3872,CANCELLED by 2435,no
5400,0,CANCELLED by 2435,no
5400,0,CANCELLED by 2435,no
2937,64,COMPLETED,no
5761,4K,COMPLETED,no
6456,1K,COMPLETED,no
6460,5K,COMPLETED,no
2926,1K,COMPLETED,no
4632,3872,CANCELLED by 2435,no
4864,3872,CANCELLED by 2435,no
4710,2K,CANCELLED by 2435,no
4378,512,NODE_FAIL,no
5245,512,CANCELLED by 2435,no
5276,512,CANCELLED by 2435,no
2633,64,COMPLETED,no
2609,64,COMPLETED,no
2636,64,COMPLETED,no
2630,64,COMPLETED,no
4133,1K,NODE_FAIL,no
2533,1K,COMPLETED,no
4035,512,CANCELLED by 2435,yes
6051,1K,COMPLETED,no
5772,2K,COMPLETED,no
12809,4800,NODE_FAIL,no
6449,4K,COMPLETED,no
6442,5K,COMPLETED,no
2881,1K,COMPLETED,no
6308,1K,COMPLETED,no
6217,2K,COMPLETED,no
6427,4K,COMPLETED,no
6426,5K,COMPLETED,no
5216,72,CANCELLED by 2435,yes
2575,1K,COMPLETED,no
6068,1K,COMPLETED,no
-6,2K,TIMEOUT,no
6451,4K,COMPLETED,no
6938,5K,COMPLETED,no
3315,1K,COMPLETED,no
6512,1K,COMPLETED,no
3205,1,COMPLETED,yes
13967,4800,CANCELLED by 58707,no
6448,4K,COMPLETED,no
6457,5K,COMPLETED,no
2790,1K,COMPLETED,no
6626,1K,COMPLETED,no
6866,4K,COMPLETED,no
2926,1K,COMPLETED,no
6631,1K,COMPLETED,no
2923,2K,COMPLETED,no
2927,4K,COMPLETED,no
2927,4.50K,COMPLETED,no
6459,2K,COMPLETED,no
2926,5K,COMPLETED,no
6458,4K,COMPLETED,no
6392,5K,COMPLETED,no
585,1,COMPLETED,yes
832,1,COMPLETED,yes
448,16,COMPLETED,yes
483,1,COMPLETED,yes
381,4,COMPLETED,yes
673,1,COMPLETED,yes
597,1,COMPLETED,yes
6455,5K,COMPLETED,no
6457,1K,COMPLETED,no
-14,1K,TIMEOUT,no
6458,4K,COMPLETED,no
2924,1K,COMPLETED,no
6623,1K,COMPLETED,no
3290,2K,COMPLETED,no
2924,4K,COMPLETED,no
2923,4.50K,COMPLETED,no
6458,2K,COMPLETED,no
2923,5K,COMPLETED,no
6457,4K,COMPLETED,no
6456,5K,COMPLETED,no
6458,5K,COMPLETED,no
5791,1K,COMPLETED,no
5709,4K,COMPLETED,no
2926,2K,COMPLETED,no
6519,1K,COMPLETED,no
3314,1K,COMPLETED,no
2925,4K,COMPLETED,no
2925,4.50K,COMPLETED,no
6455,2K,COMPLETED,no
2923,5K,COMPLETED,no
6456,4K,COMPLETED,no
6457,5K,COMPLETED,no
6457,5K,COMPLETED,no
6441,1K,COMPLETED,no
6461,4K,COMPLETED,no
2924,1K,COMPLETED,no
2928,2K,COMPLETED,no
6540,1K,COMPLETED,no
2924,4K,COMPLETED,no
2923,4.50K,COMPLETED,no
6458,2K,COMPLETED,no
2915,5K,COMPLETED,no
6457,4K,COMPLETED,no
6457,5K,COMPLETED,no
6458,5K,COMPLETED,no
6383,1K,COMPLETED,no
6858,4K,COMPLETED,no
3266,1K,COMPLETED,no
6630,1K,COMPLETED,no
3297,2K,COMPLETED,no
2925,4K,COMPLETED,no
7151,64,COMPLETED,yes
1992,64,COMPLETED,yes
5532,64,COMPLETED,yes
2272,64,COMPLETED,yes
2925,4.50K,COMPLETED,no
6460,2K,COMPLETED,no
2928,5K,COMPLETED,no
6669,4K,NODE_FAIL,no
6456,5K,COMPLETED,no
7147,64,COMPLETED,yes
7152,64,COMPLETED,yes
6455,5K,COMPLETED,no
7124,64,COMPLETED,yes
7131,64,COMPLETED,yes
6457,4K,COMPLETED,no
3357,1K,COMPLETED,no
2924,2K,COMPLETED,no
6539,1K,COMPLETED,no
7152,64,COMPLETED,yes
7152,64,COMPLETED,yes
7152,64,COMPLETED,yes
7152,64,COMPLETED,yes
6549,1K,COMPLETED,no
2924,4K,COMPLETED,no
2925,4.50K,COMPLETED,no
6458,2K,COMPLETED,no
2924,5K,COMPLETED,no
7152,64,COMPLETED,yes
7152,64,COMPLETED,yes
1727,64,COMPLETED,yes
6456,5K,COMPLETED,no
6454,5K,COMPLETED,no
2135,1K,COMPLETED,no
5274,4K,COMPLETED,no
6454,1K,COMPLETED,no
6462,1K,COMPLETED,no
3297,2K,COMPLETED,no
2923,4K,COMPLETED,no
2925,4.50K,COMPLETED,no
6375,2K,COMPLETED,no
2561,64,COMPLETED,yes
2927,5K,COMPLETED,no
6463,5K,COMPLETED,no
6456,5K,COMPLETED,no
2228,1K,COMPLETED,no
5186,4K,COMPLETED,no
6274,1K,COMPLETED,no
2925,2K,COMPLETED,no
6542,1K,COMPLETED,no
3193,4K,COMPLETED,no
2924,4.50K,COMPLETED,no
6459,2K,COMPLETED,no
2925,5K,COMPLETED,no
6455,5K,COMPLETED,no
6458,5K,COMPLETED,no
-1,64,TIMEOUT,yes
2925,1K,COMPLETED,no
-17,4K,TIMEOUT,no
6456,1K,COMPLETED,no
6455,1K,COMPLETED,no
2925,2K,COMPLETED,no
-10,4K,TIMEOUT,no
2924,4.50K,COMPLETED,no
5968,2K,COMPLETED,no
2924,5K,COMPLETED,no
6980,5K,COMPLETED,no
6793,5K,COMPLETED,no
2928,1K,COMPLETED,no
6464,1K,COMPLETED,no
6643,1K,COMPLETED,no
2531,64,COMPLETED,yes
-21,2K,TIMEOUT,no
2439,64,COMPLETED,yes
2923,4.50K,COMPLETED,no
6018,2K,COMPLETED,no
3480,5K,COMPLETED,no
6993,5K,COMPLETED,no
7001,5K,COMPLETED,no
6565,1K,COMPLETED,no
3253,1K,COMPLETED,no
6528,1K,COMPLETED,no
2925,4.50K,COMPLETED,no
6259,2K,COMPLETED,no
2924,5K,COMPLETED,no
6988,5K,COMPLETED,no
6978,5K,COMPLETED,no
3292,1K,COMPLETED,no
6826,1K,COMPLETED,no
6629,1K,COMPLETED,no
2924,4.50K,COMPLETED,no
6679,2K,COMPLETED,no
-21,5K,TIMEOUT,no
6462,5K,COMPLETED,no
6978,5K,COMPLETED,no
3298,1K,COMPLETED,no
6826,1K,COMPLETED,no
6558,1K,COMPLETED,no
2927,4.50K,COMPLETED,no
6454,2K,COMPLETED,no
21117,1K,NODE_FAIL,no
7199,5K,FAILED,no
6458,5K,COMPLETED,no
2896,1K,COMPLETED,no
6555,1K,COMPLETED,no
6577,1K,COMPLETED,no
2926,4.50K,COMPLETED,no
590,1,COMPLETED,yes
838,1,COMPLETED,yes
-4,16,TIMEOUT,yes
682,1,COMPLETED,yes
586,4,COMPLETED,yes
789,1,COMPLETED,yes
715,1,COMPLETED,yes
6170,2K,COMPLETED,no
14889,1K,NODE_FAIL,no
18698,1K,NODE_FAIL,no
18698,1K,NODE_FAIL,no
20760,1K,NODE_FAIL,no
6458,5K,COMPLETED,no
6458,1K,COMPLETED,no
6464,1K,COMPLETED,yes
3358,1K,COMPLETED,yes
-11,4.50K,TIMEOUT,no
6456,2K,COMPLETED,no
6654,1K,COMPLETED,no
2924,1K,COMPLETED,yes
3360,1K,COMPLETED,yes
2927,1K,COMPLETED,yes
3286,1K,COMPLETED,no
6743,5K,COMPLETED,no
6037,1K,COMPLETED,no
2990,1K,COMPLETED,no
6141,1K,COMPLETED,no
6025,2K,COMPLETED,no
20272,1K,COMPLETED,no
17193,1K,NODE_FAIL,no
9377,1K,CANCELLED by 58707,no
19284,1K,NODE_FAIL,no
11944,1K,NODE_FAIL,no
20393,1K,NODE_FAIL,no
17186,1K,NODE_FAIL,no
18969,1K,NODE_FAIL,no
6458,5K,COMPLETED,no
2831,1K,COMPLETED,no
6161,1K,COMPLETED,no
6250,1K,COMPLETED,no
5971,2K,COMPLETED,no
18304,1K,NODE_FAIL,no
15757,1K,NODE_FAIL,no
13064,1K,CANCELLED by 0,no
20021,1K,NODE_FAIL,no
6459,5K,COMPLETED,no
3357,1K,COMPLETED,yes
6562,1K,COMPLETED,yes
6553,1K,COMPLETED,yes
6455,2K,COMPLETED,yes
-13,1K,TIMEOUT,yes
6554,1K,COMPLETED,yes
6531,1K,COMPLETED,yes
1350,1,COMPLETED,no
6440,2K,COMPLETED,yes
6525,1K,COMPLETED,yes
6531,1K,COMPLETED,yes
3971,512,COMPLETED,yes
6276,2K,COMPLETED,yes
2911,1,COMPLETED,yes
6466,1K,COMPLETED,yes
6465,1K,COMPLETED,yes
5899,2K,COMPLETED,yes
6100,1K,COMPLETED,yes
6209,1K,COMPLETED,no
4644,512,NODE_FAIL,yes
5400,0,CANCELLED by 2435,no
793,1,COMPLETED,yes
877,1,COMPLETED,yes
-8,512,TIMEOUT,yes
232,1,COMPLETED,yes
162,1,COMPLETED,yes
1038,1,COMPLETED,yes
-5,8,TIMEOUT,yes
6217,1K,COMPLETED,no
5704,2K,COMPLETED,no
693,1,COMPLETED,yes
477,1,COMPLETED,yes
533,1,COMPLETED,yes
20283,1K,NODE_FAIL,no
6426,5K,COMPLETED,no
12960,900,NODE_FAIL,no
410,1,COMPLETED,yes
446,1,COMPLETED,yes
2637,1,COMPLETED,yes
6241,1K,COMPLETED,no
6451,1K,COMPLETED,yes
6127,2K,COMPLETED,no
6244,1K,COMPLETED,no
7200,0,CANCELLED by 11685,no
7200,0,CANCELLED by 11685,no
6458,1K,COMPLETED,yes
7200,0,CANCELLED by 11685,no
12505,2400,NODE_FAIL,no
7068,1K,COMPLETED,no
589,1,COMPLETED,no
835,1,COMPLETED,no
-2,16,TIMEOUT,no
637,1,COMPLETED,no
592,4,COMPLETED,no
789,1,COMPLETED,no
692,1,COMPLETED,no
716,1,COMPLETED,no
621,1,COMPLETED,no
689,1,COMPLETED,no
584,1,COMPLETED,no
577,1,COMPLETED,no
7081,1K,COMPLETED,no
7045,1K,COMPLETED,no
7074,1K,COMPLETED,no
7074,1K,COMPLETED,no
6458,1K,COMPLETED,no
7074,1K,COMPLETED,no
7075,1K,COMPLETED,no
-22,2,TIMEOUT,no
7074,1K,COMPLETED,no
7074,1K,COMPLETED,no
6456,1K,COMPLETED,no
12200,2400,FAILED,no
6454,1K,COMPLETED,no
6457,1K,COMPLETED,no
1764,1233,FAILED,no
1766,1233,FAILED,no
1800,0,CANCELLED by 11647,no
1800,0,CANCELLED by 11647,no
6455,1K,COMPLETED,no
11563,2400,COMPLETED,no
1769,1220,COMPLETED,no
1770,1224,COMPLETED,no
1770,1224,COMPLETED,no
1769,1224,COMPLETED,no
6456,1K,COMPLETED,no
5247,16,FAILED,no
6447,1K,COMPLETED,no
2677,1208,CANCELLED by 11647,no
6448,1K,COMPLETED,no
0,1208,TIMEOUT,no
6865,2100,COMPLETED,no
13051,64,COMPLETED,no
7081,1K,COMPLETED,no
7073,1K,COMPLETED,no
6465,2100,FAILED,no
6457,1K,COMPLETED,no
5931,2100,FAILED,no
6657,1K,COMPLETED,no
-7,1000,TIMEOUT,no
7075,1K,COMPLETED,no
6458,1K,COMPLETED,no
-14,2100,TIMEOUT,no
1181,512,COMPLETED,no
6657,1K,COMPLETED,no
865,512,COMPLETED,no
6463,1K,COMPLETED,no
-28,1000,TIMEOUT,no
6462,1K,COMPLETED,no
6465,1K,COMPLETED,no
-10,1914,TIMEOUT,no
6233,1K,COMPLETED,no
-27,1000,TIMEOUT,no
683,16,FAILED,no
6458,1K,COMPLETED,no
6465,1K,COMPLETED,no
10285,64,NODE_FAIL,no
6456,1K,COMPLETED,no
1248,1000,NODE_FAIL,no
7079,1K,COMPLETED,no
7080,1K,COMPLETED,no
7085,1K,COMPLETED,no
7079,1K,COMPLETED,no
7070,1K,COMPLETED,no
7064,1K,COMPLETED,no
7073,1K,COMPLETED,no
6445,1K,COMPLETED,no
-17,2100,TIMEOUT,no
7067,1K,COMPLETED,no
7062,1K,COMPLETED,no
7081,1K,COMPLETED,no
7076,1K,COMPLETED,no
7025,1K,COMPLETED,no
6460,1K,COMPLETED,no
6457,1K,COMPLETED,no
6460,1K,COMPLETED,no
6460,1K,COMPLETED,no
20826,900,CANCELLED by 0,no
3816,64,COMPLETED,no
3116,64,COMPLETED,no
3067,64,COMPLETED,no
2293,64,COMPLETED,no
21198,900,NODE_FAIL,no
20766,900,NODE_FAIL,no
19307,900,NODE_FAIL,no
13038,900,COMPLETED,no
18393,900,NODE_FAIL,no
6459,1K,COMPLETED,no
6457,1K,COMPLETED,no
7073,1K,COMPLETED,no
6277,1K,COMPLETED,no
7086,1K,COMPLETED,no
6459,1K,COMPLETED,no
6621,1K,COMPLETED,no
7080,1K,COMPLETED,no
6402,1K,COMPLETED,no
6426,1K,COMPLETED,no
6458,1K,COMPLETED,no
6451,1K,COMPLETED,no
6594,64,NODE_FAIL,no
2941,64,COMPLETED,no
2963,64,COMPLETED,no
2583,64,COMPLETED,no
6456,1K,COMPLETED,no
6567,1K,FAILED,no
14439,900,COMPLETED,no
2892,900,NODE_FAIL,no
19279,900,COMPLETED,no
19235,900,NODE_FAIL,no
17923,900,NODE_FAIL,no
17926,900,NODE_FAIL,no
4530,64,NODE_FAIL,no
1463,64,COMPLETED,no
4812,64,NODE_FAIL,no
2687,64,COMPLETED,no
3131,64,COMPLETED,no
2597,64,COMPLETED,no
2438,64,COMPLETED,no
2598,64,COMPLETED,no
2689,64,COMPLETED,no
1920,64,COMPLETED,no
566,1,COMPLETED,no
608,1,COMPLETED,no
473,16,COMPLETED,no
408,1,COMPLETED,no
356,4,COMPLETED,no
524,1,COMPLETED,no
466,1,COMPLETED,no
498,1,COMPLETED,no
401,1,COMPLETED,no
469,1,COMPLETED,yes
364,1,COMPLETED,yes
539,1,COMPLETED,yes
5433,5000,FAILED,no
2924,4.50K,COMPLETED,no
2924,5K,COMPLETED,no
2924,4.50K,COMPLETED,no
6459,4K,COMPLETED,no
7001,5K,COMPLETED,no
1349,5K,NODE_FAIL,no
2926,4.50K,COMPLETED,no
5091,822,COMPLETED,yes
-18,8,TIMEOUT,yes
4469,813,COMPLETED,yes
21600,0,CANCELLED by 58707,no
1539,64,COMPLETED,yes
5198,4K,COMPLETED,no
6458,5K,COMPLETED,no
-11,8,TIMEOUT,yes
1199,1028,FAILED,no
364,1,COMPLETED,yes
225,37,COMPLETED,yes
196,74,COMPLETED,yes
214,294,COMPLETED,yes
579,128,COMPLETED,yes
2989,4.50K,COMPLETED,no
525,512,COMPLETED,yes
411,1,COMPLETED,yes
412,1,COMPLETED,yes
410,1,COMPLETED,yes
436,1,COMPLETED,yes
412,1,COMPLETED,yes
386,1,COMPLETED,yes
436,1,COMPLETED,yes
405,1,COMPLETED,yes
436,1,COMPLETED,yes
410,1,COMPLETED,yes
442,1,COMPLETED,yes
413,1,COMPLETED,yes
387,1,COMPLETED,yes
368,1,COMPLETED,yes
416,1,COMPLETED,yes
417,1,COMPLETED,yes
425,1,COMPLETED,yes
408,1,COMPLETED,yes
382,1,COMPLETED,yes
407,1,COMPLETED,yes
384,1,COMPLETED,yes
325,1,COMPLETED,yes
419,1,COMPLETED,yes
421,1,COMPLETED,yes
354,1,COMPLETED,yes
414,1,COMPLETED,yes
355,1,COMPLETED,yes
438,1,COMPLETED,yes
413,1,COMPLETED,yes
354,1,COMPLETED,yes
384,1,COMPLETED,yes
384,1,COMPLETED,yes
384,1,COMPLETED,yes
384,1,COMPLETED,yes
385,1,COMPLETED,yes
415,1,COMPLETED,yes
415,1,COMPLETED,yes
415,1,COMPLETED,yes
126,294,COMPLETED,yes
255,588,COMPLETED,yes
584,1,COMPLETED,yes
583,1,COMPLETED,yes
584,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
596,1,COMPLETED,yes
6918,64,CANCELLED by 0,yes
600,0,FAILED,no
6458,4K,COMPLETED,no
600,2,COMPLETED,yes
599,2,COMPLETED,yes
599,2,COMPLETED,yes
6572,64,CANCELLED by 58707,yes
6268,5K,COMPLETED,no
6544,64,COMPLETED,yes
3198,64,COMPLETED,yes
1745,64,COMPLETED,yes
3295,64,COMPLETED,yes
2923,4.50K,COMPLETED,no
4789,4K,NODE_FAIL,no
596,1,COMPLETED,yes
596,1,COMPLETED,yes
592,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
596,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
596,1,COMPLETED,yes
597,1,COMPLETED,yes
6402,5K,COMPLETED,no
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
593,1,COMPLETED,yes
593,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
593,1,COMPLETED,yes
596,1,COMPLETED,yes
595,1,COMPLETED,yes
843,4.50K,NODE_FAIL,no
413,10,COMPLETED,yes
420,0,CANCELLED by 63310,no
268,10,COMPLETED,yes
56,294,COMPLETED,no
813,64,COMPLETED,yes
2647,64,COMPLETED,yes
2427,64,COMPLETED,yes
3046,64,COMPLETED,no
941,1K,COMPLETED,no
6459,5K,COMPLETED,no
363,1,COMPLETED,yes
334,1,COMPLETED,yes
595,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
595,1,COMPLETED,yes
596,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
597,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
593,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
595,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
594,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
584,1,COMPLETED,yes
596,1,COMPLETED,yes
596,1,COMPLETED,yes
7200,0,FAILED,no
595,1,COMPLETED,yes
596,1,COMPLETED,yes
594,1,COMPLETED,yes
596,1,COMPLETED,yes
363,1,COMPLETED,yes
7200,0,CANCELLED by 11707,no
7200,0,CANCELLED by 11707,no
7200,0,CANCELLED by 11707,no
7200,0,CANCELLED by 11707,no
7192,1,CANCELLED by 11707,no
7106,1,COMPLETED,no
519,16,COMPLETED,yes
443,16,COMPLETED,yes
7200,0,CANCELLED by 11707,no
1094,1,COMPLETED,yes
